game_date,player_name,team,opponent,points_line,team_spread,line_tier,spread_bin,scorer_type,strategy_key,bet_side,strategy_roi,strategy_edge,strategy_hit_rate,strategy_games,actual_points,result,margin,profit
2024-10-23,Nikola Jović,Miami Heat,MIA vs. ORL,7.5,-1.8888888888888888,5-10 (Bench),Pick'em (-2 to +2),Perimeter (<40.0%),14,UNDER,6.6,4.2,55.8,129,15,LOSS,7.5,-110.0
2024-10-23,Tyler Herro,Miami Heat,MIA vs. ORL,19.5,-1.8888888888888888,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),12,UNDER,6.8,4.4,56.0,109,14,WIN,-5.5,100.0
2024-10-23,Kelly Oubre Jr.,Philadelphia 76ers,PHI vs. MIL,17.583333333333332,3.9444444444444446,15-20 (High Role),2-6 Dog,Rim Attacker (≥40.0%),16,UNDER,6.2,4.1,55.7,115,21,LOSS,3.416666666666668,-110.0
2024-10-23,Draymond Green,Golden State Warriors,GSW @ POR,8.5,-7.35,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,8,LOSS,-0.5,-110.0
2024-10-23,Anfernee Simons,Portland Trail Blazers,POR vs. GSW,20.916666666666668,7.35,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,15,LOSS,-5.916666666666668,-110.0
2024-10-23,Immanuel Quickley,Toronto Raptors,TOR vs. CLE,21.653846153846153,6.5,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,13,LOSS,-8.653846153846153,-110.0
2024-10-23,Jaime Jaquez Jr.,Miami Heat,MIA vs. ORL,7.5,-1.8888888888888888,5-10 (Bench),Pick'em (-2 to +2),Rim Attacker (≥40.0%),0,UNDER,26.0,14.4,66.0,100,13,LOSS,5.5,-110.0
2024-10-23,Scottie Barnes,Toronto Raptors,TOR vs. CLE,21.5,6.5,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,9,LOSS,-12.5,-110.0
2024-10-23,Jalen Suggs,Orlando Magic,ORL @ MIA,12.863636363636363,1.8888888888888888,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,11,LOSS,-1.8636363636363633,-110.0
2024-10-23,Dean Wade,Cleveland Cavaliers,CLE @ TOR,5.5,-6.5,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,5,LOSS,-0.5,-110.0
2024-10-23,Jakob Poeltl,Toronto Raptors,TOR vs. CLE,11.4,6.5,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),17,UNDER,5.5,3.7,55.3,123,6,WIN,-5.4,100.0
2024-10-23,Jimmy Butler III,Miami Heat,MIA vs. ORL,19.416666666666668,-1.8888888888888888,15-20 (High Role),Pick'em (-2 to +2),Rim Attacker (≥40.0%),1,UNDER,11.9,7.0,58.6,58,3,WIN,-16.416666666666668,100.0
2024-10-23,Bam Adebayo,Miami Heat,MIA vs. ORL,16.416666666666668,-1.8888888888888888,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),12,UNDER,6.8,4.4,56.0,109,9,WIN,-7.416666666666668,100.0
2024-10-23,Ayo Dosunmu,Chicago Bulls,CHI @ NOP,9.772727272727272,4.944444444444445,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,8,LOSS,-1.7727272727272716,-110.0
2024-10-23,Brandin Podziemski,Golden State Warriors,GSW @ POR,8.5,-7.35,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,0,LOSS,-8.5,-110.0
2024-10-23,Kentavious Caldwell-Pope,Orlando Magic,ORL @ MIA,8.4,1.8888888888888888,5-10 (Bench),Pick'em (-2 to +2),Perimeter (<40.0%),14,UNDER,6.6,4.2,55.8,129,3,WIN,-5.4,100.0
2024-10-23,Duncan Robinson,Miami Heat,MIA vs. ORL,5.7,-1.8888888888888888,5-10 (Bench),Pick'em (-2 to +2),Perimeter (<40.0%),14,UNDER,6.6,4.2,55.8,129,6,LOSS,0.2999999999999998,-110.0
2024-10-24,Chet Holmgren,Oklahoma City Thunder,OKC @ DEN,16.136363636363637,2.0555555555555554,15-20 (High Role),2-6 Dog,Rim Attacker (≥40.0%),16,UNDER,6.2,4.1,55.7,115,25,LOSS,8.863636363636363,-110.0
2024-10-24,Jordan Poole,Washington Wizards,WAS vs. BOS,18.5,13.944444444444445,15-20 (High Role),10-15 Dog,Perimeter (<40.0%),9,UNDER,7.0,4.5,56.1,66,26,LOSS,7.5,-110.0
2024-10-24,Julius Randle,Minnesota Timberwolves,MIN @ SAC,18.666666666666668,-0.5,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),12,UNDER,6.8,4.4,56.0,109,33,LOSS,14.333333333333332,-110.0
2024-10-24,Domantas Sabonis,Sacramento Kings,SAC vs. MIN,17.166666666666668,0.5,15-20 (High Role),Pick'em (-2 to +2),Rim Attacker (≥40.0%),1,UNDER,11.9,7.0,58.6,58,24,LOSS,6.833333333333332,-110.0
2024-10-24,Keegan Murray,Sacramento Kings,SAC vs. MIN,13.772727272727272,0.5,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,23,WIN,9.227272727272728,100.0
2024-10-24,Naz Reid,Minnesota Timberwolves,MIN @ SAC,12.5,-0.5,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,19,WIN,6.5,100.0
2024-10-24,DeMar DeRozan,Sacramento Kings,SAC vs. MIN,19.5,0.5,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),12,UNDER,6.8,4.4,56.0,109,26,LOSS,6.5,-110.0
2024-10-24,Victor Wembanyama,San Antonio Spurs,SAS @ DAL,25.5,8.61111111111111,25-30 (High Star),6-10 Dog,Perimeter (<40.0%),10,OVER,7.0,7.7,56.1,66,17,LOSS,-8.5,-110.0
2024-10-24,Aaron Wiggins,Oklahoma City Thunder,OKC @ DEN,5.5,2.0555555555555554,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,15,WIN,9.5,100.0
2024-10-24,Jeremy Sochan,San Antonio Spurs,SAS @ DAL,11.772727272727272,8.61111111111111,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),17,UNDER,5.5,3.7,55.3,123,18,LOSS,6.227272727272728,-110.0
2024-10-24,Jonas Valančiūnas,Washington Wizards,WAS vs. BOS,10.5,13.944444444444445,10-15 (Role Player),10-15 Dog,Rim Attacker (≥40.0%),4,OVER,9.5,9.0,57.4,68,18,WIN,7.5,100.0
2024-10-24,Malik Monk,Sacramento Kings,SAC vs. MIN,13.1,0.5,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,17,WIN,3.9000000000000004,100.0
2024-10-24,Payton Pritchard,Boston Celtics,BOS @ WAS,8.5,-13.944444444444445,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),5,UNDER,9.3,5.7,57.3,131,15,LOSS,6.5,-110.0
2024-10-24,Mike Conley,Minnesota Timberwolves,MIN @ SAC,8.5,-0.5,5-10 (Bench),Pick'em (-2 to +2),Perimeter (<40.0%),14,UNDER,6.6,4.2,55.8,129,6,WIN,-2.5,100.0
2024-10-24,Nickeil Alexander-Walker,Minnesota Timberwolves,MIN @ SAC,6.5,-0.5,5-10 (Bench),Pick'em (-2 to +2),Perimeter (<40.0%),14,UNDER,6.6,4.2,55.8,129,9,LOSS,2.5,-110.0
2024-10-24,Keldon Johnson,San Antonio Spurs,SAS @ DAL,13.5,8.61111111111111,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),17,UNDER,5.5,3.7,55.3,123,7,WIN,-6.5,100.0
2024-10-24,Jaden McDaniels,Minnesota Timberwolves,MIN @ SAC,8.7,-0.5,5-10 (Bench),Pick'em (-2 to +2),Rim Attacker (≥40.0%),0,UNDER,26.0,14.4,66.0,100,6,WIN,-2.6999999999999993,100.0
2024-10-24,Donte DiVincenzo,Minnesota Timberwolves,MIN @ SAC,11.5,-0.5,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,9,LOSS,-2.5,-110.0
2024-10-24,Cason Wallace,Oklahoma City Thunder,OKC @ DEN,6.5,2.0555555555555554,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,4,LOSS,-2.5,-110.0
2024-10-24,Trey Lyles,Sacramento Kings,SAC vs. MIN,5.5,0.5,5-10 (Bench),Pick'em (-2 to +2),Perimeter (<40.0%),14,UNDER,6.6,4.2,55.8,129,3,WIN,-2.5,100.0
2024-10-24,Kevin Huerter,Sacramento Kings,SAC vs. MIN,7.5,0.5,5-10 (Bench),Pick'em (-2 to +2),Perimeter (<40.0%),14,UNDER,6.6,4.2,55.8,129,2,WIN,-5.5,100.0
2024-10-24,Al Horford,Boston Celtics,BOS @ WAS,9.6,-13.944444444444445,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),5,UNDER,9.3,5.7,57.3,131,0,WIN,-9.6,100.0
2024-10-25,Trae Young,Atlanta Hawks,ATL vs. CHA,26.0,-5.55,25-30 (High Star),2-6 Fav,Perimeter (<40.0%),7,UNDER,8.6,5.3,56.9,58,38,LOSS,12.0,-110.0
2024-10-25,LaMelo Ball,Charlotte Hornets,CHA @ ATL,25.875,5.55,25-30 (High Star),2-6 Dog,Perimeter (<40.0%),6,OVER,8.8,8.6,57.0,107,34,WIN,8.125,100.0
2024-10-25,Austin Reaves,Los Angeles Lakers,LAL vs. PHX,15.833333333333334,-1.55,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),12,UNDER,6.8,4.4,56.0,109,26,LOSS,10.166666666666666,-110.0
2024-10-25,Kevin Durant,Phoenix Suns,PHX @ LAL,24.214285714285715,1.55,20-25 (Star),Pick'em (-2 to +2),Perimeter (<40.0%),13,OVER,6.7,7.5,55.9,68,30,WIN,5.785714285714285,100.0
2024-10-25,Jalen Brunson,New York Knicks,NYK vs. IND,29.0,-4.4,25-30 (High Star),2-6 Fav,Perimeter (<40.0%),7,UNDER,8.6,5.3,56.9,58,26,WIN,-3.0,100.0
2024-10-25,Devin Booker,Phoenix Suns,PHX @ LAL,24.785714285714285,1.55,20-25 (Star),Pick'em (-2 to +2),Perimeter (<40.0%),13,OVER,6.7,7.5,55.9,68,23,LOSS,-1.7857142857142847,-110.0
2024-10-25,Zach LaVine,Chicago Bulls,CHI @ MIL,20.785714285714285,9.5,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,25,WIN,4.214285714285715,100.0
2024-10-25,Miles Bridges,Charlotte Hornets,CHA @ ATL,18.5,5.55,15-20 (High Role),2-6 Dog,Rim Attacker (≥40.0%),16,UNDER,6.2,4.1,55.7,115,27,LOSS,8.5,-110.0
2024-10-25,Bradley Beal,Phoenix Suns,PHX @ LAL,17.346153846153847,1.55,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),12,UNDER,6.8,4.4,56.0,109,15,WIN,-2.3461538461538467,100.0
2024-10-25,Tyrese Maxey,Philadelphia 76ers,PHI @ TOR,29.566666666666663,-5.2,25-30 (High Star),2-6 Fav,Perimeter (<40.0%),7,UNDER,8.6,5.3,56.9,58,24,WIN,-5.566666666666663,100.0
2024-10-25,Dean Wade,Cleveland Cavaliers,CLE vs. DET,5.5,-10.8,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),5,UNDER,9.3,5.7,57.3,131,19,LOSS,13.5,-110.0
2024-10-25,Jaden Ivey,Detroit Pistons,DET @ CLE,15.5,10.8,15-20 (High Role),10-15 Dog,Perimeter (<40.0%),9,UNDER,7.0,4.5,56.1,66,22,LOSS,6.5,-110.0
2024-10-25,Jordan Hawkins,New Orleans Pelicans,NOP @ POR,8.9,-6.55,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,24,WIN,15.1,100.0
2024-10-25,John Collins,Utah Jazz,UTA vs. GSW,10.5,6.388888888888889,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),17,UNDER,5.5,3.7,55.3,123,14,LOSS,3.5,-110.0
2024-10-25,Nick Richards,Charlotte Hornets,CHA @ ATL,9.409090909090908,5.55,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,12,WIN,2.5909090909090917,100.0
2024-10-25,Zach Edey,Memphis Grizzlies,MEM @ HOU,7.4,3.6,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,13,WIN,5.6,100.0
2024-10-25,Lauri Markkanen,Utah Jazz,UTA vs. GSW,23.785714285714285,6.388888888888889,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,13,LOSS,-10.785714285714285,-110.0
2024-10-25,Dorian Finney-Smith,Brooklyn Nets,BKN @ ORL,8.318181818181818,11.55,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),15,UNDER,6.6,4.2,55.8,121,15,LOSS,6.681818181818182,-110.0
2024-10-25,Ochai Agbaji,Toronto Raptors,TOR vs. PHI,9.833333333333334,5.2,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,12,WIN,2.166666666666666,100.0
2024-10-25,Taurean Prince,Milwaukee Bucks,MIL vs. CHI,8.5,-9.5,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,11,WIN,2.5,100.0
2024-10-25,Tyus Jones,Phoenix Suns,PHX @ LAL,9.75,1.55,5-10 (Bench),Pick'em (-2 to +2),Perimeter (<40.0%),14,UNDER,6.6,4.2,55.8,129,14,LOSS,4.25,-110.0
2024-10-25,Kentavious Caldwell-Pope,Orlando Magic,ORL vs. BKN,8.5,-11.55,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),5,UNDER,9.3,5.7,57.3,131,10,LOSS,1.5,-110.0
2024-10-25,Malik Beasley,Detroit Pistons,DET @ CLE,8.166666666666666,10.8,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),15,UNDER,6.6,4.2,55.8,121,13,LOSS,4.833333333333334,-110.0
2024-10-25,Scotty Pippen Jr.,Memphis Grizzlies,MEM @ HOU,8.5,3.6,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,13,WIN,4.5,100.0
2024-10-25,Jalen Duren,Detroit Pistons,DET @ CLE,12.045454545454543,10.8,10-15 (Role Player),10-15 Dog,Rim Attacker (≥40.0%),4,OVER,9.5,9.0,57.4,68,5,LOSS,-7.045454545454543,-110.0
2024-10-25,Deni Avdija,Portland Trail Blazers,POR vs. NOP,14.772727272727272,6.55,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),17,UNDER,5.5,3.7,55.3,123,2,WIN,-12.772727272727272,100.0
2024-10-25,Pascal Siakam,Indiana Pacers,IND @ NYK,20.576923076923077,4.4,20-25 (Star),2-6 Dog,Rim Attacker (≥40.0%),3,UNDER,9.9,6.0,57.6,66,12,WIN,-8.576923076923077,100.0
2024-10-25,Ziaire Williams,Brooklyn Nets,BKN @ ORL,6.5,11.55,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),15,UNDER,6.6,4.2,55.8,121,7,LOSS,0.5,-110.0
2024-10-25,Jusuf Nurkić,Phoenix Suns,PHX @ LAL,8.318181818181818,1.55,5-10 (Bench),Pick'em (-2 to +2),Rim Attacker (≥40.0%),0,UNDER,26.0,14.4,66.0,100,4,WIN,-4.318181818181818,100.0
2024-10-25,Tim Hardaway Jr.,Detroit Pistons,DET @ CLE,9.916666666666666,10.8,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),15,UNDER,6.6,4.2,55.8,121,9,WIN,-0.9166666666666661,100.0
2024-10-25,Obi Toppin,Indiana Pacers,IND @ NYK,6.5,4.4,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,8,WIN,1.5,100.0
2024-10-25,Dalton Knecht,Los Angeles Lakers,LAL vs. PHX,5.166666666666667,-1.55,5-10 (Bench),Pick'em (-2 to +2),Perimeter (<40.0%),14,UNDER,6.6,4.2,55.8,129,8,LOSS,2.833333333333333,-110.0
2024-10-25,Cole Anthony,Orlando Magic,ORL vs. BKN,8.5,-11.55,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),5,UNDER,9.3,5.7,57.3,131,4,WIN,-4.5,100.0
2024-10-25,T.J. McConnell,Indiana Pacers,IND @ NYK,8.5,4.4,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,7,LOSS,-1.5,-110.0
2024-10-25,Gary Harris,Orlando Magic,ORL vs. BKN,5.5,-11.55,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),5,UNDER,9.3,5.7,57.3,131,6,LOSS,0.5,-110.0
2024-10-25,Isaac Okoro,Cleveland Cavaliers,CLE vs. DET,5.5,-10.8,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),5,UNDER,9.3,5.7,57.3,131,4,WIN,-1.5,100.0
2024-10-25,Georges Niang,Cleveland Cavaliers,CLE vs. DET,5.5,-10.8,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),5,UNDER,9.3,5.7,57.3,131,3,WIN,-2.5,100.0
2024-10-25,Simone Fontecchio,Detroit Pistons,DET @ CLE,5.5,10.8,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),15,UNDER,6.6,4.2,55.8,121,5,WIN,-0.5,100.0
2024-10-25,Brandon Clarke,Memphis Grizzlies,MEM @ HOU,6.5,3.6,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,3,LOSS,-3.5,-110.0
2024-10-25,Jalen Wilson,Brooklyn Nets,BKN @ ORL,7.166666666666667,11.55,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),15,UNDER,6.6,4.2,55.8,121,0,WIN,-7.166666666666667,100.0
2024-10-26,Domantas Sabonis,Sacramento Kings,SAC @ LAL,17.227272727272727,0.7222222222222222,15-20 (High Role),Pick'em (-2 to +2),Rim Attacker (≥40.0%),1,UNDER,11.9,7.0,58.6,58,29,LOSS,11.772727272727273,-110.0
2024-10-26,James Harden,Los Angeles Clippers,LAC @ DEN,23.571428571428573,7.55,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,23,LOSS,-0.571428571428573,-110.0
2024-10-26,Kevin Durant,Phoenix Suns,PHX vs. DAL,25.5,3.7222222222222223,25-30 (High Star),2-6 Dog,Perimeter (<40.0%),6,OVER,8.8,8.6,57.0,107,31,WIN,5.5,100.0
2024-10-26,Jalen Suggs,Orlando Magic,ORL @ MEM,10.833333333333334,0.85,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,21,WIN,10.166666666666666,100.0
2024-10-26,Ivica Zubac,Los Angeles Clippers,LAC @ DEN,13.772727272727272,7.55,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),17,UNDER,5.5,3.7,55.3,123,24,LOSS,10.227272727272728,-110.0
2024-10-26,Victor Wembanyama,San Antonio Spurs,SAS vs. HOU,23.96153846153846,1.55,20-25 (Star),Pick'em (-2 to +2),Perimeter (<40.0%),13,OVER,6.7,7.5,55.9,68,29,WIN,5.03846153846154,100.0
2024-10-26,Jalen Green,Houston Rockets,HOU @ SAS,20.5,-1.55,20-25 (Star),Pick'em (-2 to +2),Perimeter (<40.0%),13,OVER,6.7,7.5,55.9,68,29,WIN,8.5,100.0
2024-10-26,Jaden Ivey,Detroit Pistons,DET vs. BOS,15.583333333333334,12.55,15-20 (High Role),10-15 Dog,Perimeter (<40.0%),9,UNDER,7.0,4.5,56.1,66,26,LOSS,10.416666666666666,-110.0
2024-10-26,Rudy Gobert,Minnesota Timberwolves,MIN vs. TOR,12.5,-14.7,10-15 (Role Player),10-15 Fav,Rim Attacker (≥40.0%),8,UNDER,7.9,4.9,56.5,69,15,LOSS,2.5,-110.0
2024-10-26,Fred VanVleet,Houston Rockets,HOU @ SAS,17.3,-1.55,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),12,UNDER,6.8,4.4,56.0,109,18,LOSS,0.6999999999999993,-110.0
2024-10-26,Jusuf Nurkić,Phoenix Suns,PHX vs. DAL,7.166666666666667,3.7222222222222223,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,18,WIN,10.833333333333332,100.0
2024-10-26,DeMar DeRozan,Sacramento Kings,SAC @ LAL,21.25,0.7222222222222222,20-25 (Star),Pick'em (-2 to +2),Perimeter (<40.0%),13,OVER,6.7,7.5,55.9,68,23,WIN,1.75,100.0
2024-10-26,Al Horford,Boston Celtics,BOS @ DET,8.3,-12.55,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),5,UNDER,9.3,5.7,57.3,131,17,LOSS,8.7,-110.0
2024-10-26,Nick Richards,Charlotte Hornets,CHA vs. MIA,9.5,5.8,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,12,WIN,2.5,100.0
2024-10-26,Mike Conley,Minnesota Timberwolves,MIN vs. TOR,8.5,-14.7,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),5,UNDER,9.3,5.7,57.3,131,10,LOSS,1.5,-110.0
